model,vessel,sample_count,cycle_duration_s,diastolic_mmHg,systolic_mmHg,mean_mmHg,pulse_pressure_mmHg,primary_peak_time_s,first_post_peak_min_time_s,first_post_peak_min_mmHg,next_local_peak_time_s,next_local_peak_mmHg,minimum_flow_mL_min,maximum_flow_mL_min,mean_flow_mL_min,end_cycle_flow_mL_min,has_reverse_flow
adan56,aortic_arch_I,100,0.999940814540496,83.37440205512402,118.73760174095959,103.4133565395617,35.36319968583557,0.3534777674007952,0.43432011080298416,106.37955918264443,0.45446234545270414,108.83533752899359,-5120.474915371191,29172.811135203257,6754.135152810348,1419.7298791605576,True
adan56,common_carotid_R,100,0.999940814540496,82.22595251407975,119.13265850698987,103.43483926458026,36.90670599291012,0.3332532550220373,0.4645735684237078,100.84203637204237,0.5049494500486915,107.05548021390024,-165.52323292543477,1552.9772121700762,462.8170855354527,285.99283908660084,True
adan56,external_carotid_R,100,0.999940814540496,81.52600012194303,119.3059100141858,103.04219311404225,37.77990989224277,0.1817004336011303,0.2322069355390326,113.11348935931356,0.3332532550220373,118.85868899299356,91.54593628310546,303.93094028118634,175.69816554047236,127.64910264523877,False
adan56,internal_carotid_R,100,0.999940814540496,80.90524165783701,126.48295435168666,102.8670782938192,45.57771269384965,0.16153547057646112,0.24237903743339206,110.54319717266186,0.30297731483390233,120.1596713511636,109.32289387756954,608.2525893883228,285.98986670480014,208.25746250483144,False
adan56,common_carotid_L,100,0.999940814540496,82.26394338795829,120.3940975398099,103.4039622870126,38.13015415185161,0.1817004336011303,0.24237903743339206,114.44077907399478,0.3433961418575544,120.13422947979387,-105.09333081438513,1543.1809997429555,461.0519608477189,284.6177321782706,True
adan56,external_carotid_L,100,0.999940814540496,81.56560595054512,121.11023710378139,103.01233396147067,39.54463115323627,0.1817004336011303,0.24237903743339206,113.59951716536824,0.3433961418575544,119.97753900834965,96.25360387159674,312.399657980227,175.03390726714383,126.90881926232514,False
adan56,internal_carotid_L,100,0.999940814540496,80.98337238675418,126.45716846353407,102.83296663344463,45.47379607677989,0.17162303126114153,0.2524462088823567,110.9508829831426,0.3433961418575544,120.45948166651844,126.10466719828008,600.3987501963722,284.90585569694235,206.05025927617658,False
