pair_id,requested_systolic_mmHg,requested_diastolic_mmHg,resistance_multiplier,compliance_multiplier,keep_trace,case_id,route,status,initialization_wall_s,systolic_mmHg,diastolic_mmHg,map_mmHg,heart_rate_per_min,cardiac_output_L_min,svr_mmHg_s_mL,baroreceptor_heart_rate_scale,baroreceptor_heart_elastance_scale,baroreceptor_resistance_scale,baroreceptor_compliance_scale,aorta_inflow_mL_s,BrainVasculature_inflow_mL_min,LeftKidneyVasculature_inflow_mL_min,RightKidneyVasculature_inflow_mL_min,GutVasculature_inflow_mL_min,LiverVasculature_inflow_mL_min,MuscleVasculature_inflow_mL_min,SkinVasculature_inflow_mL_min,MyocardiumVasculature_inflow_mL_min,pulse_pressure_mmHg,tissue_tuning_simulated_s,dynamic_stabilization_wall_s,dynamic_stabilization_simulated_s,cvp_out_of_range_warning_n,outside_reference_warning_seen,systolic_residual_mmHg,diastolic_residual_mmHg
pair_1,124.35299829240284,78.61265377304551,1.2,0.8,True,pair_1_direct,direct,ok,40.51973874200121,124.82937661225525,78.2996268956124,103.029976262439,72.0153329908933,5.983654467259785,0.9809980370026976,0.9999505232717896,0.9999975011753424,0.9999779204202963,1.0000061520654997,0.0,687.7305222226059,525.7741952756764,525.7741952756755,806.5181249844667,1377.0418574396285,880.9004929266803,286.6718524501964,236.62845759983702,46.52974971664284,417.74,28.2,216.0,0,True,0.476378319852401,-0.31302687743310287
pair_1,124.35299829240284,78.61265377304551,1.2,0.8,True,pair_1_modifier,modifier,ok,82.09310750000077,119.26438020545157,73.96563111459722,97.36001164287615,69.75321961510659,5.179505961063407,1.0774501332901596,0.742200378541768,0.9869798170980684,0.8907145926144318,1.0286890080139675,0.0,639.9284920012842,418.9449587932214,418.9449587932214,742.4165622660097,1282.5295123590536,810.5386383198455,266.7166703226165,218.01813021413534,45.29874909085436,,82.1,600.0,0,False,-5.088618086951271,-4.647022658448293
pair_2,134.60337020386694,80.0282173934542,1.4,0.6,True,pair_2_direct,direct,ok,39.50309931599986,133.5852759852347,80.40905747017345,108.34324210996006,72.01212132857681,6.312371264444426,0.9744921511639597,0.9998472956649866,0.9999922876598479,0.9999325309287694,1.0000187361113961,0.0,728.7864250972414,590.2015395226662,590.2015395226663,857.8339175866995,1435.4161105232772,938.984655173495,303.828054780622,252.53885057038343,53.17621851506124,520.36,24.2,185.0,0,True,-1.0180942186322568,0.38084007671925235
pair_2,134.60337020386694,80.0282173934542,1.4,0.6,True,pair_2_modifier,modifier,ok,120.38004000400178,128.94248432213703,74.97360551216167,102.57565152131878,69.43170283298718,4.7174719170994965,1.2537908815188101,0.742200378541768,0.9869798170980684,0.8907145926144318,1.0286890080139675,0.0,578.7355267362761,346.80727208070005,346.80727208070226,669.8875845717408,1169.3908674238783,731.3130547341522,241.12326058552927,196.33516164714968,53.968878809975365,,120.0,884.0,0,False,-5.660885881729911,-5.05461188129253
pair_3,142.29291060361504,82.97005640496187,1.6,0.5,True,pair_3_direct,direct,ok,41.284381323999696,140.63945440333154,83.67714893724225,113.49161204957151,72.01501274704037,6.442263522887673,0.9991967240442664,0.9999499365482729,0.9999974715428424,0.9999774010730148,1.0000063220753677,0.0,720.47421161321,622.441187379852,622.4411873798542,845.2109573090063,1446.1139891200726,922.252878455238,300.3482118707217,247.62722134288998,56.96230546608929,677.44,22.5,185.0,8,True,-1.6534562002835003,0.7070925322803845
pair_3,142.29291060361504,82.97005640496187,1.6,0.5,True,pair_3_modifier,modifier,ok,114.00146975199823,136.2972797061627,77.40312484045965,107.24546635814305,69.53821010302458,4.353073887042848,1.4282307885970194,0.742200378541768,0.9869798170980684,0.8907145926144318,1.0286890080139675,0.0,530.4432936725093,306.3494507851258,306.3494507851243,614.3236547306668,1072.305286879462,670.7687043458071,221.08335788021955,180.42009624446982,58.894154865703044,,114.0,874.0,0,False,-5.995630897452344,-5.566931564502212
