grid_id,resistance_multiplier,compliance_multiplier,status,restabilization_wall_s,baseline_systolic_mmHg,baseline_diastolic_mmHg,baseline_map_mmHg,baseline_heart_rate_per_min,baseline_cardiac_output_L_min,baseline_stroke_volume_mL,baseline_systemic_vascular_resistance_mmHg_s_mL,baseline_blood_volume_mL,baseline_baroreceptor_heart_rate_scale,baseline_baroreceptor_heart_elastance_scale,baseline_baroreceptor_resistance_scale,baseline_baroreceptor_compliance_scale,baseline_pulse_pressure_mmHg,achieved_systolic_mmHg,achieved_diastolic_mmHg,achieved_map_mmHg,achieved_heart_rate_per_min,achieved_cardiac_output_L_min,achieved_stroke_volume_mL,achieved_systemic_vascular_resistance_mmHg_s_mL,achieved_blood_volume_mL,achieved_baroreceptor_heart_rate_scale,achieved_baroreceptor_heart_elastance_scale,achieved_baroreceptor_resistance_scale,achieved_baroreceptor_compliance_scale,achieved_pulse_pressure_mmHg
R1.00_C1.00,1.0,1.0,ok,134.32033557491377,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,114.88973617251622,74.05169719226211,95.8867918611256,72.01152612848085,5.805356291922148,80.62321897720207,0.942229795938393,5512.958352853358,0.999744353366089,0.9999870885538427,0.9998923098635029,1.0000279208615601,40.839450107814905
R1.05_C0.50,1.05,0.5,ok,142.58958720997907,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,131.7441559016832,61.74964943632543,98.04125179211101,72.01274809692671,5.674710373007363,78.80599460509362,0.9875679020140627,5508.930513009316,0.9999681818990266,0.9999983930252033,0.999986500121488,1.0000035456082341,69.99552294480637
R1.05_C0.55,1.05,0.55,ok,142.56877407990396,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,129.2798291795379,64.29220294911869,98.05328372970862,72.0120645538365,5.675926325181544,78.81972515187678,0.9875218071387889,5509.0299320183285,0.9998191161943566,0.9999908644542607,0.9999245469122664,1.0000194971319094,64.98864880081204
R1.05_C0.60,1.05,0.6,ok,142.67899647308514,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,127.12677249150016,66.5289096457133,98.04749126081263,72.0101695173833,5.675467916702962,78.81918602389493,0.9875159512256109,5509.131139596163,0.9996963647629211,0.999984664887016,0.9998717782772577,1.0000335345537628,60.599751551447746
R1.05_C0.65,1.05,0.65,ok,117.87347437790595,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,125.22798834384648,68.50433712827066,98.02882677124646,72.01165736032874,5.674746599931433,78.8073513754418,0.9875633895835818,5509.235734091071,0.9997978301474477,0.999989789401386,0.9999154123274612,1.0000219324131396,56.73047476923564
R1.05_C0.70,1.05,0.7,ok,121.3493185217958,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,123.54460883966797,70.05893036916527,98.00011365146744,72.00996558205065,5.673109073047042,78.78670084862273,0.9875066340894394,5509.3401525710615,0.9996125271016625,0.9999804306617004,0.999834246305038,1.000043266548741,53.48716294670859
R1.05_C0.75,1.05,0.75,ok,121.48249548207968,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,122.02881124595135,71.24907115583557,97.95618726777735,72.0055691174108,5.671148090457388,78.7596835439985,0.9874928079673746,5509.452295799532,0.9992902815990319,0.9999641556363147,0.9996986084510857,1.0000804605878884,50.77766651388556
R1.05_C0.80,1.05,0.8,ok,118.92367636994459,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,120.67810668351078,72.36897587804125,97.92275083718596,72.01411631577173,5.66890942374882,78.71963618956795,0.9875474925075367,5509.580536588526,0.9999556989383651,0.9999977625726444,0.9999834087185491,1.0000037732619278,48.310936320127176
R1.05_C0.85,1.05,0.85,ok,119.01093794382177,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,119.4428077919112,73.38685984331914,97.87112136686068,72.01557414193724,5.666389391373081,78.68155990856023,0.9875180540059807,5509.723207884091,1.000013313965641,1.0000006724225061,1.000009920740111,0.9999962564354047,46.06137343382357
R1.05_C0.90,1.05,0.9,ok,127.46931204781868,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,118.30957683933656,74.38428837342286,97.81353232898549,72.01336680317621,5.662994665268249,78.6382884168518,0.9875006951039955,5509.877428316309,0.9999639375015009,0.999998178661693,0.9999855918620428,1.000003534379672,43.92690041092586
