grid_id,resistance_multiplier,compliance_multiplier,status,restabilization_wall_s,baseline_systolic_mmHg,baseline_diastolic_mmHg,baseline_map_mmHg,baseline_heart_rate_per_min,baseline_cardiac_output_L_min,baseline_stroke_volume_mL,baseline_systemic_vascular_resistance_mmHg_s_mL,baseline_blood_volume_mL,baseline_baroreceptor_heart_rate_scale,baseline_baroreceptor_heart_elastance_scale,baseline_baroreceptor_resistance_scale,baseline_baroreceptor_compliance_scale,baseline_pulse_pressure_mmHg,achieved_systolic_mmHg,achieved_diastolic_mmHg,achieved_map_mmHg,achieved_heart_rate_per_min,achieved_cardiac_output_L_min,achieved_stroke_volume_mL,achieved_systemic_vascular_resistance_mmHg_s_mL,achieved_blood_volume_mL,achieved_baroreceptor_heart_rate_scale,achieved_baroreceptor_heart_elastance_scale,achieved_baroreceptor_resistance_scale,achieved_baroreceptor_compliance_scale,achieved_pulse_pressure_mmHg
XR2.000_C0.500,2.0,0.5,ok,152.2227501401212,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,146.8755856917043,93.1428412988133,121.08600299827282,72.01235132295128,3.805368653539198,52.84209745435204,1.8590793529003795,5467.931202913768,0.9999053702088996,0.9999952207176208,0.9999603434056464,1.0000102921924134,53.73330748751413
XR2.200_C0.100,2.2,0.1,ok,116.89920432912186,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,199.40540993713904,50.31294615765242,121.87266880345896,72.01128767421847,3.5368528616772137,49.11574167535576,2.01612189411843,5471.122772957506,0.999711417839516,0.9999854251434094,0.9998776965825804,1.0000320914359642,149.0919250696901
XR2.200_C0.200,2.2,0.2,ok,112.93690961180256,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,174.1801372350487,71.46249374342634,123.27606103337185,72.01375104084795,3.576201824765388,49.66206175661835,2.0174298362566567,5469.012691133044,0.999993180313915,0.9999996555714092,0.9999974557940784,1.0000005660745994,102.7182629182676
XR2.200_C0.300,2.2,0.3,ok,110.67052327701822,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,161.4573813271333,85.05511966714337,123.76721691646456,72.01162840619389,3.5902825533113925,49.85641820518933,2.017785001518876,5467.966973968603,0.9998425528523882,0.999992048123858,0.9999338432873828,1.000017216347197,76.39792159165762
XR2.200_C0.400,2.2,0.4,ok,111.22440718789584,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,153.8467081505254,91.84527164819067,123.89821557185782,72.00717705004318,3.59438083181627,49.91667709609945,2.0178072155793263,5467.709353444558,0.99941810852772,0.999970611541804,0.9997494540224,1.000066776446154,62.00834891006066
XR2.200_C0.500,2.2,0.5,ok,115.04116826993412,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,148.70239312279477,97.5143300116908,123.88769270013574,72.01318634912298,3.593956923170904,49.90649246660394,2.018001096392126,5467.820297290463,0.9999692920275274,0.9999984490922994,0.9999874751177208,1.0000031634813866,51.18708578669245
XR2.500_C0.100,2.5,0.1,ok,107.9353936619591,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,200.1969228434117,56.6885983996509,125.8611416326442,72.01351427506933,3.236998899791016,44.94972210265449,2.281226491525364,5464.829814426931,0.9999663419099762,0.9999983000964628,0.999986189913014,1.0000035064442463,143.5059320550859
XR2.500_C0.200,2.5,0.2,ok,113.86871848790906,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,175.31725652097828,78.72953535304464,127.24293227897122,72.0115129104919,3.271413072889664,45.42830952015423,2.282535418384188,5462.2627943086645,0.9998364510313098,0.9999917399510768,0.9999310451018864,1.0000179353874463,96.58386672170286
XR2.500_C0.300,2.5,0.3,ok,115.72176657104863,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,163.2977795273928,90.32404375709694,127.69979579011276,72.0150454300095,3.28290528254196,45.586024661532775,2.2830968595351786,5461.289677914614,1.000107077686129,1.000005407963945,1.000047105983497,0.99998732325275,72.97708334415809
XR2.500_C0.400,2.5,0.4,ok,112.6550032889936,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,156.00630655654447,98.47210743911472,127.81462683132654,72.01273134524575,3.285886750284225,45.62892998620429,2.283131817942382,5461.087419167068,0.9999539414248192,0.999997673809334,0.999979405015456,1.0000056964960513,57.531380185684775
XR2.500_C0.500,2.5,0.5,ok,111.38042003219016,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,151.1013789311861,103.07749316789364,127.7492702326634,72.01005309703224,3.284610677737628,45.613346120878816,2.282987797862109,5461.277158842164,0.9997052327239266,0.9999851127638344,0.9998757583565512,1.0000325997883817,48.0245619262176
XR3.000_C0.100,3.0,0.1,ok,108.01782928500324,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,200.50345268965992,66.60616238109975,131.1940940810734,72.01483237401038,2.839709589384164,39.4324688631574,2.7196842754957995,5455.95678120692,1.000085868656034,1.0000043368008096,1.0000367199741436,0.9999901116740788,133.89836866871016
XR3.000_C0.200,3.0,0.2,ok,106.7892668878194,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,176.92100154013914,87.35122369142246,132.53103126172323,72.01455139821925,2.867729431708409,39.82197113008122,2.721223663919901,5453.059701654584,1.0000791667814437,1.000003998322295,1.000033378004786,0.9999912886064092,89.57430290178525
XR3.000_C0.300,3.0,0.3,ok,104.11085908999668,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,165.5068441641634,99.98901180788684,132.9339655983158,72.01258701216932,2.876252882626276,39.9407175964617,2.721602838121294,5452.186758737824,0.9999120910228726,0.9999955601526704,0.999963371225465,1.000009463374774,65.51566513656223
XR3.000_C0.400,3.0,0.4,ok,121.39447173895314,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,158.63436179149642,106.2097150731648,133.01199809641207,72.01506785514852,2.8620564266272543,39.74231889305318,2.737177068272646,5446.805315754084,1.0001274768246446,1.000006438223468,1.000056805505089,0.9999845748688272,52.423074825305946
XR3.000_C0.500,3.0,0.5,ok,103.57614055206068,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,154.1024124504355,110.92856601419749,132.89223128389193,72.01435699069575,2.875526472887209,39.92955662980532,2.7217312423229445,5452.401492497598,1.000084590149251,1.0000042722297593,1.0000372629571077,0.9999898751423858,43.17317012456997
XR3.500_C0.100,3.5,0.1,ok,106.81073178397492,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,200.4399732271892,73.14359328686113,135.37987533499287,72.01388455207194,2.532782458235256,35.170657480035054,3.1541337429782743,5448.603534375768,1.0000572812616424,1.0000028929930125,1.000023850789422,0.9999938552076316,127.29351387587784
