0 5.14184439405e-05
0.0042 9.68500395051e-05
0.0084 0.00014228163507
0.0126 0.000187713230634
0.0168 0.000228272433251
0.021 0.000256650653496
0.0252 0.000285028873741
0.0294 0.000313407093986
0.0336 0.000341785314232
0.0378 0.000362506210287
0.042 0.000376265902534
0.0462 0.000390025594781
0.0504 0.000403785287027
0.0546 0.000417544979274
0.0588 0.000423052107077
0.063 0.000425980308491
0.0672 0.000428908509905
0.0714 0.00043183671132
0.0756 0.000434750256454
0.0798 0.000430683880699
0.084 0.000426617504944
0.0882 0.000422551129189
0.0924 0.000418484753434
0.0966 0.000413510303638
0.1008 0.000405630016909
0.105 0.00039774973018
0.1092 0.000389869443452
0.1134 0.000381989156723
0.1176 0.000373385491286
0.1218 0.00036398610927
0.126 0.000354586727254
0.1302 0.000345187345237
0.1344 0.000335787963221
0.1386 0.000326347606685
0.1428 0.000316890860341
0.147 0.000307434113997
0.1512 0.000297977367653
0.1554 0.000288520621309
0.1596 0.00027977824429
0.1638 0.000271071585737
0.168 0.000262364927184
0.1722 0.000253658268631
0.1764 0.000245161880532
0.1806 0.000237559141861
0.1848 0.000229956403191
0.189 0.00022235366452
0.1932 0.00021475092585
0.1974 0.00020765074722
0.2016 0.000201220648645
0.2058 0.00019479055007
0.21 0.000188360451495
0.2142 0.000181930352919
0.2184 0.000176211688035
0.2226 0.000170848739997
0.2268 0.000165485791958
0.231 0.00016012284392
0.2352 0.000154759895882
0.2394 0.000150135106507
0.2436 0.000145588018045
0.2478 0.000141040929583
0.252 0.000136493841121
0.2562 0.000131989577376
0.2604 0.000127742261927
0.2646 0.000123494946479
0.2688 0.000119247631031
0.273 0.000115000315582
0.2772 0.000110405246831
0.2814 0.000105245078961
0.2856 0.000100084911092
0.2898 9.49247432227e-05
0.294 8.97645753533e-05
0.2982 8.22389746118e-05
0.3024 7.3257722872e-05
0.3066 6.42764711322e-05
0.3108 5.52952193924e-05
0.315 4.63139676526e-05
0.3192 3.69253639856e-05
0.3234 2.74688683308e-05
0.3276 1.80123726759e-05
0.3318 8.55587702106e-06
0.336 1e-10
0.3402 1e-10
0.3444 1e-10
0.3486 1e-10
0.3528 1e-10
0.357 1e-10
0.3612 1e-10
0.3654 1e-10
0.3696 1e-10
0.3738 1e-10
0.378 1e-10
0.3822 1e-10
0.3864 1e-10
0.3906 1e-10
0.3948 1e-10
0.399 1e-10
0.4032 1e-10
0.4074 1e-10
0.4116 1e-10
0.4158 1e-10
0.42 1e-10
0.4242 1e-10
0.4284 1e-10
0.4326 1e-10
0.4368 1e-10
0.441 1e-10
0.4452 1e-10
0.4494 1e-10
0.4536 1e-10
0.4578 1e-10
0.462 1e-10
0.4662 1e-10
0.4704 1e-10
0.4746 1e-10
0.4788 1e-10
0.483 1e-10
0.4872 1e-10
0.4914 1e-10
0.4956 1e-10
0.4998 1e-10
0.504 1e-10
0.5082 1e-10
0.5124 1e-10
0.5166 1e-10
0.5208 1e-10
0.525 1e-10
0.5292 1e-10
0.5334 1e-10
0.5376 1e-10
0.5418 1e-10
0.546 1e-10
0.5502 1e-10
0.5544 1e-10
0.5586 1e-10
0.5628 1e-10
0.567 1e-10
0.5712 1e-10
0.5754 1e-10
0.5796 1e-10
0.5838 1e-10
0.588 1e-10
0.5922 1e-10
0.5964 1e-10
0.6006 1e-10
0.6048 1e-10
0.609 1e-10
0.6132 1e-10
0.6174 1e-10
0.6216 1e-10
0.6258 1e-10
0.63 1e-10
0.6342 1e-10
0.6384 1e-10
0.6426 1e-10
0.6468 1e-10
0.651 1e-10
0.6552 1e-10
0.6594 1e-10
0.6636 1e-10
0.6678 1e-10
0.672 1e-10
0.6762 1e-10
0.6804 1e-10
0.6846 1e-10
0.6888 1e-10
0.693 1e-10
0.6972 1e-10
0.7014 1e-10
0.7056 1e-10
0.7098 1e-10
0.714 1e-10
0.7182 1e-10
0.7224 1e-10
0.7266 1e-10
0.7308 1e-10
0.735 1e-10
0.7392 1e-10
0.7434 1e-10
0.7476 1e-10
0.7518 1e-10
0.756 1e-10
0.7602 1e-10
0.7644 1e-10
0.7686 1e-10
0.7728 1e-10
0.777 1e-10
0.7812 1e-10
0.7854 1e-10
0.7896 1e-10
0.7938 1e-10
0.798 1e-10
0.8022 1e-10
0.8064 1e-10
0.8106 1e-10
0.8148 1e-10
0.819 6.49984640765e-07
0.8232 1.45290684406e-06
0.8274 2.25582904736e-06
0.8316 3.05875125066e-06
0.8358 5.98684837593e-06
0.84 5.14184439405e-05
