case_id,target,R,C,refinement_step,search_valid,exclusion_reason,systolic_mmHg,diastolic_mmHg,map_mmHg,heart_rate_per_min,cardiac_output_L_min,svr_mmHg_s_mL,baroreceptor_heart_rate_scale,baroreceptor_heart_elastance_scale,baroreceptor_resistance_scale,baroreceptor_compliance_scale,aorta_inflow_mL_s,BrainVasculature_inflow_mL_min,LeftKidneyVasculature_inflow_mL_min,RightKidneyVasculature_inflow_mL_min,GutVasculature_inflow_mL_min,LiverVasculature_inflow_mL_min,MuscleVasculature_inflow_mL_min,SkinVasculature_inflow_mL_min,MyocardiumVasculature_inflow_mL_min,pulse_pressure_mmHg,status,stationarity_sbp_bin_median_range_mmHg,stationarity_dbp_bin_median_range_mmHg,stationarity_pass,direct_target_systolic_mmHg,direct_target_diastolic_mmHg,J_against_direct_target,dynamic_stabilization_wall_s,dynamic_stabilization_simulated_s
refine_higher_0.005_R1.595_C0.495,higher,1.595,0.495,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.42688053551154,82.46231330768164,113.52654041501935,72.01249550541063,4.424230484064543,1.489953067344212,0.9998164975668532,0.9999907322003447,0.9999232436084029,1.000019880766159,0.0,518.842928416072,314.8943305789055,314.8943305789063,608.6619867396895,1028.3896561499923,666.4889787855019,216.1020188723184,179.56181085008984,59.9645672278299,trace_complete_exploratory,0.011212569020813135,0.007668671423061824,True,148.60512489521057,90.7067870743288,106.14205105708601,215.0,863.0
refine_higher_0.005_R1.595_C0.500,higher,1.595,0.5,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.18634453001033,82.72485176724162,113.52764425551076,72.01220253436237,4.424303546630514,1.4899510835959773,0.9997673159909211,0.9999882482823688,0.9999030539158713,1.0000251294831886,0.0,518.2469438364833,316.0593920588687,316.0593920588671,607.8304282881795,1028.5683624467647,665.4858332715669,215.85344936106233,179.27470300752927,59.461492762768714,trace_complete_exploratory,0.011762676273292527,0.008249898039437653,True,148.60512489521057,90.7067870743288,104.91203262320504,167.0,863.0
refine_higher_0.005_R1.595_C0.505,higher,1.595,0.505,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,141.94565250475463,82.98328759630127,113.52557187433248,72.01185157161913,4.424298778077133,1.48994994854356,0.9997382703663704,0.9999867813316343,0.9998902190157074,1.0000283900191071,0.0,515.4154924620495,316.8932405408067,316.89324054080504,604.2933709266583,1025.3697179459969,660.9803644959115,214.81467469588546,177.6443014379471,58.96236490845337,trace_complete_exploratory,0.010137199770980487,0.006201330589519216,True,148.60512489521057,90.7067870743288,104.00101670633643,171.0,864.0
refine_higher_0.005_R1.595_C0.510,higher,1.595,0.51,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,141.7134323441671,83.2456879658049,113.5295821138854,72.01174434469189,4.423869481730885,1.490160717312857,0.999730333760577,0.9999863804929585,0.9998865788958157,1.0000293437762602,0.0,517.0974967223552,317.9769926948993,317.9769926948966,606.2135208269218,1028.9191370095837,663.5289610796412,215.3740558607795,178.7130808568657,58.4677443783622,trace_complete_exploratory,0.013346553763767588,0.006287986349292396,True,148.60512489521057,90.7067870743288,103.16342612532404,192.0,868.0
refine_higher_0.005_R1.595_C0.515,higher,1.595,0.515,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,141.48451482481005,83.50346637113319,113.5330091097425,72.01145126639426,4.423438869542541,1.4903690080206404,0.9997089455555808,0.9999853002805843,0.999877107602268,1.000031979161328,0.0,516.572646019905,324.6221320535591,324.62213205356034,605.4691600811226,1029.171534180765,662.6223455269721,215.15509508602238,178.45246287735466,57.98104845367686,trace_complete_exploratory,0.014399894676813574,0.00693471964227399,True,148.60512489521057,90.7067870743288,102.59091692777582,185.0,873.0
refine_higher_0.005_R1.595_C0.520,higher,1.595,0.52,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,141.39297227920807,84.02041193808701,113.71837714167978,72.01314715922635,4.410357266554144,1.4973983196181908,0.9998333466622676,0.9999915831647614,0.9999308602302811,1.00001775132704,0.0,517.2355626331414,309.99966748996167,309.9996674899621,606.6392274486182,1031.1496654578673,663.7020815143942,215.57310812681033,178.4065148415159,57.37256034112106,trace_complete_exploratory,0.01778614518610766,0.011148513945940408,True,148.60512489521057,90.7067870743288,96.72275781906413,,
refine_higher_0.005_R1.600_C0.480,higher,1.6,0.48,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.25024792222013,81.82269692692644,113.6406227653453,72.01211804509698,4.415063029129172,1.4947112253893626,0.9997880988055006,0.9999892979194693,0.9999111544939265,1.000023042017685,0.0,513.1395697047886,310.19923169734363,310.1992316973425,601.3462071300731,1025.071552097741,657.55680666804,213.86648126242213,176.68578443277943,61.427550995293686,trace_complete_exploratory,0.012790195326346065,0.008299611782689453,True,148.60512489521057,90.7067870743288,107.60176514303495,221.0,869.0
refine_higher_0.005_R1.600_C0.485,higher,1.6,0.485,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.99128624191616,82.09119134419406,113.63455406052894,72.01243285662069,4.415411548619372,1.494508383938411,0.9998178829242843,0.9999908021678932,0.9999243762704992,1.0000193930714456,0.0,516.024350789852,311.8517550984135,311.8517550984134,605.1698473712167,1025.9173870749796,662.2898590469177,214.9982888886704,178.21211223021623,60.9000948977221,trace_complete_exploratory,0.010211809185761922,0.007947664007716071,True,148.60512489521057,90.7067870743288,105.74367421033838,192.0,863.0
refine_higher_0.005_R1.600_C0.490,higher,1.6,0.49,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.7491349981577,82.37066423882392,113.64228498973245,72.01222321250943,4.415013907120008,1.4947368286625304,0.9997708416290325,0.9999884263449013,0.9999046578912423,1.0000246872613172,0.0,518.0339014694366,315.8851985083529,315.88519850835246,607.7738331829105,1026.2437769479552,665.5498742056975,215.7652821670557,179.31572440180062,60.37847075933378,trace_complete_exploratory,0.011953065655177397,0.006484064046148319,True,148.60512489521057,90.7067870743288,103.78356160301117,167.0,868.0
refine_higher_0.005_R1.600_C0.495,higher,1.6,0.495,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.50562914062547,82.64514316234992,113.64722078111406,72.0121705324605,4.414627540696773,1.494943808423819,0.9997648518710044,0.9999881238318696,0.9999021317450503,1.0000253551797098,0.0,517.4438052225545,319.7098103273738,319.70981032737393,606.9365363792991,1026.4779919854918,664.5341013442651,215.5191398510616,179.02328931884563,59.86048597827555,trace_complete_exploratory,0.011891600458653784,0.00835516009762216,True,148.60512489521057,90.7067870743288,102.19395102374764,166.0,873.0
refine_higher_0.005_R1.600_C0.505,higher,1.6,0.505,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.02583881721293,83.1737136916434,113.64933346335808,72.0116043207367,4.414212695327303,1.4951519220928986,0.9997210012860753,0.9999859091558626,0.9998823182729621,1.0000305708645636,0.0,516.2696834334597,318.72098052217257,318.72098052217075,605.2928199553648,1026.8663510027177,662.5494121963485,215.02938259649568,178.45509208687798,58.85212512556953,trace_complete_exploratory,0.01391961160044275,0.007230173668347106,True,148.60512489521057,90.7067870743288,100.03419988505681,220.0,879.0
refine_higher_0.005_R1.600_C0.510,higher,1.6,0.51,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,141.7893632819537,83.42655956704318,113.64703540888988,72.01105685320725,4.414151280083693,1.4951440301376226,0.9996764264362721,0.9999836579008214,0.9998632454472496,1.0000356661359855,0.0,514.8473297556302,316.6542377838245,316.6542377838233,603.7165419552002,1022.7901552932617,660.4113685568855,214.5775519938903,177.50462628046955,58.36280371491053,trace_complete_exploratory,0.016057920719362073,0.006018876446702848,True,148.60512489521057,90.7067870743288,99.4563189265838,185.0,879.0
refine_higher_0.005_R1.600_C0.515,higher,1.6,0.515,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,141.5556463108457,83.67504117491202,113.6444331384774,72.01074842375034,4.4140937153959054,1.495115500413996,0.999641145119862,0.9999818760161543,0.999848083515935,1.0000396461910552,0.0,515.0887135097951,317.69821582116316,317.6982158211608,603.7836270912451,1022.4163356814704,660.7062279223147,214.58544621702123,177.6228403347106,57.88060513593368,trace_complete_exploratory,0.01899971242352194,0.006790706149843118,True,148.60512489521057,90.7067870743288,99.14059870538348,169.0,879.0
refine_higher_0.005_R1.600_C0.520,higher,1.6,0.52,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,141.4226071410013,84.11930073122213,113.77686850580056,72.01129154203217,4.404373071962365,1.5003451237819327,0.9996991068140514,0.9999848033744473,0.9998726617482415,1.0000331989138411,0.0,516.0638202633369,317.52716902440534,317.52716902440557,605.2847475686452,1028.70006895094,662.2301349633874,215.08464831634242,178.01221322988098,57.30330640977917,trace_complete_exploratory,0.014891010771435731,0.006443202457774078,True,148.60512489521057,90.7067870743288,94.98353761014836,,
refine_higher_0.005_R1.605_C0.480,higher,1.605,0.48,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.3234310541996,81.99882440054168,113.75402105288047,72.0124893847974,4.405677397091627,1.4995115181681595,0.999816112808515,0.9999907127681047,0.9999230914585946,1.000019901146961,0.0,517.8505344917003,309.5921273698626,309.59212736986336,607.7532130419123,1023.8282914095107,665.6586108070608,215.68938740004018,179.3692224547272,61.32460665365792,trace_complete_exploratory,0.009974544218010806,0.007692027170122628,True,148.60512489521057,90.7067870743288,103.7249037582429,219.0,874.0
refine_higher_0.005_R1.605_C0.485,higher,1.605,0.485,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.07518142079903,82.28219053425411,113.76114929209504,72.01218897249852,4.405376022618406,1.4997235290733375,0.9997668976887895,0.9999882271559994,0.9999030002400888,1.000025119397738,0.0,517.2486712458361,316.5460665622596,316.5460665622596,606.9033923383884,1024.1381066716488,664.6285182405335,215.43842453282596,179.0730074124628,60.792990886544914,trace_complete_exploratory,0.011931144786444747,0.008262709926910361,True,148.60512489521057,90.7067870743288,101.55410169322516,212.0,879.0
refine_higher_0.005_R1.605_C0.490,higher,1.605,0.49,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.8235991641574,82.5530594998362,113.75995988626995,72.0119337217553,4.405390536361451,1.499723998152994,0.9997458333508544,0.9999871633005482,0.9998933860553432,1.000027548922495,0.0,516.6024126854763,311.7436582018761,311.7436582018785,606.0060352251131,1024.2532899626908,663.550981296617,215.1688149115624,178.76542829285518,60.270539664321205,trace_complete_exploratory,0.012807650318478636,0.0062628269109836765,True,148.60512489521057,90.7067870743288,99.90931313787091,211.0,879.0
refine_higher_0.005_R1.605_C0.495,higher,1.605,0.495,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.58058643157906,82.82767245320734,113.7646074137158,72.01184227581655,4.404983316703776,1.499937525271268,0.999739645396185,0.9999868507775858,0.99989038174532,1.0000283226224553,0.0,516.0222938270715,315.6435125588015,315.6435125588031,605.1870074320287,1024.549653363148,662.5561466953689,214.92683506535968,178.4796693633634,59.75291397837172,trace_complete_exploratory,0.013098497461612624,0.007710036030644574,True,148.60512489521057,90.7067870743288,98.37551091254537,165.0,884.0
refine_higher_0.005_R1.605_C0.500,higher,1.605,0.5,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.3766267820704,83.16343605345594,113.81521793063568,72.01260987771384,4.401328413489859,1.501875967088416,0.9998227211695478,0.9999910465237147,0.9999261532740029,1.0000190649619092,0.0,515.5243384175944,316.9447970542959,316.94479705429626,604.424071761587,1025.201374515559,661.6036135006677,214.71879586062462,178.2025586949841,59.21319072861445,trace_complete_exploratory,0.01427847945853955,0.008872001268855456,True,148.60512489521057,90.7067870743288,95.6963333694944,233.0,930.0
refine_higher_0.005_R1.605_C0.505,higher,1.605,0.505,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.09714215430668,83.34568646585336,113.76066363503354,72.0108676339118,4.404905497404885,1.4999004242306688,0.9996462983021857,0.9999821362778885,0.9998509020522837,1.0000387745136552,0.0,513.691494066416,314.7014308097887,314.7014308097887,602.3371336582475,1020.8564105761062,658.8820061019674,214.0957355592255,177.0901877052355,58.75145568845332,trace_complete_exploratory,0.018930143158286228,0.006569785605691436,True,148.60512489521057,90.7067870743288,96.53964152400032,194.0,884.0
refine_higher_0.005_R1.605_C0.510,higher,1.605,0.51,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,141.8507970334896,83.56907734621049,113.74096976160304,72.01106527135988,4.406595547361699,1.499072583969742,0.9997083410189538,0.9999852697484316,0.9998770480897682,1.000032102354634,0.0,513.8026044451685,316.9693869829947,316.96938698299357,602.5271245906924,1020.2888235269988,659.1301827200622,214.14182702108906,177.16494892928273,58.28171968727912,trace_complete_exploratory,0.016341550255418724,0.006132255208740389,True,148.60512489521057,90.7067870743288,96.5678450264947,168.0,864.0
refine_higher_0.005_R1.605_C0.515,higher,1.605,0.515,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,141.63246750522177,83.85058666965125,113.76003187694252,72.01147549071338,4.404751797250699,1.4999460715490542,0.9997506285444121,0.9999874054820408,0.9998950096836482,1.0000273730570575,0.0,514.12925941769,323.02719588448895,323.0271958844886,602.9668905213655,1025.169166437,659.6492659257037,214.27794824660236,177.37881067860212,57.78188083557052,trace_complete_exploratory,0.016094080300661062,0.006081656769737265,True,148.60512489521057,90.7067870743288,95.625435067266,179.0,884.0
refine_higher_0.005_R1.605_C0.520,higher,1.605,0.52,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,141.3687768691916,84.01837733989854,113.70758499973066,72.01217808516729,4.408811478689651,1.497817979372216,0.9997643368057583,0.9999880978184711,0.9999016673457957,1.0000255188836977,0.0,513.1423429989717,320.9696072540537,320.96960725405256,601.2011238963958,1019.3308037060438,657.7764487510573,213.72563653365248,177.11605979254995,57.35039952929307,trace_complete_exploratory,0.01176809754932151,0.006683792478099804,True,148.60512489521057,90.7067870743288,97.09955752929002,163.0,834.0
refine_higher_0.005_R1.610_C0.480,higher,1.61,0.48,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.40007181033016,82.18133995833747,113.87348590885664,72.01207249354225,4.396151778363665,1.5045080235501775,0.9997568559350298,0.999987719996718,0.999898485543251,1.0000262806693958,0.0,511.39688224437987,308.40387568614165,308.40387568614364,599.3717305442397,1021.1856706806457,655.4401504183573,213.13977641340128,176.1260020158128,61.218731851992686,trace_complete_exploratory,0.012394924351724512,0.006301260206825532,True,148.60512489521057,90.7067870743288,99.77582614398784,168.0,884.0
refine_higher_0.005_R1.610_C0.485,higher,1.61,0.485,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.14531846525355,82.45659072550146,113.87272693121614,72.01183447944155,4.396172520208449,1.5045062494621495,0.9997386654129383,0.9999868012834818,0.9998901636189719,1.0000284102349093,0.0,515.799527019328,309.749715925348,309.749715925348,605.1208571461261,1022.0983161194164,662.6173877492292,214.83459637896686,178.52059472601826,60.688727739752096,trace_complete_exploratory,0.013236097390404211,0.006224575201031257,True,148.60512489521057,90.7067870743288,97.87522604680399,186.0,884.0
refine_higher_0.005_R1.610_C0.490,higher,1.61,0.49,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.8985340846736,82.73536170074827,113.87753120733984,72.01171769044423,4.39577140698065,1.5047209439801303,0.9997308813588396,0.9999864081494364,0.9998865479931942,1.0000294094703952,0.0,515.220720682132,316.59671575520053,316.59671575519815,604.2956858550973,1022.404227394528,661.6098124709573,214.59312689632026,178.23044686681826,60.16317238392533,trace_complete_exploratory,0.013602739964426291,0.007478185828773576,True,148.60512489521057,90.7067870743288,96.10880116546844,179.0,889.0
refine_higher_0.005_R1.610_C0.495,higher,1.61,0.495,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.65081147006794,83.00030538667929,113.8752627583508,72.0108410871349,4.3957279799318165,1.5047074207521576,0.9996631024030092,0.9999829849698487,0.9998572845300471,1.000037325997535,0.0,514.6167356274254,314.8348314929125,314.834831492914,603.4500264548697,1022.582582651045,660.594335125958,214.34122113695395,177.94042368757295,59.65050608338865,trace_complete_exploratory,0.01692734766604076,0.00576090297738574,True,148.60512489521057,90.7067870743288,94.84370836691106,180.0,889.0
refine_higher_0.005_R1.610_C0.500,higher,1.61,0.5,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.40649426555365,83.26067304064023,113.87367256155156,72.01056639222107,4.395564043721031,1.504680498587879,0.9996388324541974,0.999981759214858,0.9998469251160358,1.0000401216355104,0.0,513.2683162000276,312.951065943034,312.9510659430344,601.7775607934702,1022.6313081650138,658.4609436698721,213.84911672510555,177.16187252200638,59.14582122491342,trace_complete_exploratory,0.018682237930505607,0.006785391442832633,True,148.60512489521057,90.7067870743288,93.86763588561485,176.0,889.0
refine_higher_0.005_R1.610_C0.505,higher,1.61,0.505,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.1373914878584,83.4427347492918,113.8245501765615,72.0122532121234,4.399698814079614,1.5026048146764523,0.9997725758644681,0.9999885139325496,0.9999051706032707,1.0000245868455029,0.0,512.4659163163963,316.9127319379645,316.91273193796405,600.924329858426,1018.1290832521178,657.3465409513865,213.58453484771405,176.68046830774972,58.69465673856659,trace_complete_exploratory,0.011982706091345108,0.006582934665644302,True,148.60512489521057,90.7067870743288,94.59803160945475,190.0,839.0
refine_higher_0.005_R1.610_C0.510,higher,1.61,0.51,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,141.89388020946498,83.67958335821355,113.81184809723548,72.01196778920055,4.400525174602604,1.502154135978816,0.9997474899492527,0.9999872469671338,0.999894454021947,1.000027330193689,0.0,512.6553491272142,318.62686688238614,318.6268668823838,600.9872870561516,1017.6862938012987,657.6226656105478,213.5884981986381,176.7787264380841,58.21429685125143,trace_complete_exploratory,0.012613894240189438,0.006375933949271939,True,148.60512489521057,90.7067870743288,94.42239729973235,200.0,829.0
refine_higher_0.005_R1.610_C0.515,higher,1.61,0.515,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,141.6575579037356,83.92034351715267,113.80363217195062,72.0112915306639,4.400878063827125,1.501926645342383,0.9996950890583145,0.9999846004574898,0.9998712975170113,1.0000334983102788,0.0,512.2615314477107,320.012782304565,320.0127823045611,600.2222535467042,1017.2883657949706,656.7379254212117,213.3589251905111,176.84164185005662,57.737214386582934,trace_complete_exploratory,0.01520094241618608,0.006273309986397635,True,148.60512489521057,90.7067870743288,94.32450325576977,188.0,824.0
refine_higher_0.005_R1.610_C0.520,higher,1.61,0.52,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,141.44928750520748,84.20705451986915,113.83068862333089,72.01213219056059,4.398770938175771,1.5030269725437937,0.9997604575532043,0.9999879018966256,0.9999001158399183,1.0000259055547693,0.0,511.7711255160662,319.561930270181,319.56193027018105,599.5084593215829,1017.1262297417813,655.8616171581768,213.15432160288654,176.58911810013961,57.24223298533833,trace_complete_exploratory,0.011934156615836855,0.0066288302683830125,True,148.60512489521057,90.7067870743288,93.45253203166881,166.0,849.0
refine_higher_0.005_R1.615_C0.480,higher,1.615,0.48,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.47391051657223,82.36365275886708,113.9903873299822,72.01182755130098,4.386569121060499,1.5095082595005502,0.9997395453141986,0.9999868457229384,0.9998902777198084,1.0000283890841595,0.0,515.0353312909722,310.45752467317186,310.45752467317436,604.2832141241029,1020.0683516340955,661.733756745911,214.51650362719812,178.28922565562232,61.110257757705156,trace_complete_exploratory,0.013295194007440614,0.00769694524001352,True,148.60512489521057,90.7067870743288,95.93725120537977,225.0,894.0
refine_higher_0.005_R1.615_C0.485,higher,1.615,0.485,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.2189368885704,82.6377384233796,113.98908362266312,72.0112391798431,4.386562918864303,1.50950226646402,0.999693719345,0.999984531280051,0.9998706077775894,1.0000337543299704,0.0,514.4057649580861,308.7562335784089,308.75623357840846,603.398210763097,1020.246175905022,660.6678406216561,214.25387994433157,177.98378185666485,60.581198465190795,trace_complete_exploratory,0.015550414513938904,0.00649996929790575,True,148.60512489521057,90.7067870743288,94.12056737425948,218.0,894.0
refine_higher_0.005_R1.615_C0.490,higher,1.615,0.49,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.96808954706952,82.90687484877282,113.98772738375098,72.0108390012514,4.38653036897687,1.5094702957537487,0.9996457042387549,0.9999821062746844,0.9998505544708669,1.0000388936713889,0.0,511.1236153906241,309.7592736243387,309.7592736243363,599.215230991523,1018.8810913869112,655.3818595969076,213.02554433200268,176.1335320498311,60.06121469829671,trace_complete_exploratory,0.01908984716638429,0.006476777421156044,True,148.60512489521057,90.7067870743288,92.61479824256931,217.0,894.0
refine_higher_0.005_R1.615_C0.495,higher,1.615,0.495,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.68320386742664,83.0794879760277,113.92804850758482,72.0122190648217,4.391412529588269,1.5069281132892558,0.999768708411851,0.999988318606658,0.9999035525540088,1.0000250096692214,0.0,510.99041199566227,314.3960805983911,314.3960805983932,599.1088252534178,1016.524694628125,655.2951145649532,212.96971033831454,176.11656909707762,59.603715891398934,trace_complete_exploratory,0.01185499826632963,0.006623687399383016,True,148.60512489521057,90.7067870743288,93.2448401942541,169.0,834.0
refine_higher_0.005_R1.615_C0.500,higher,1.615,0.5,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,,,,,,,,,,,,,,,,,,,,,interrupted_before_trace,,,,,,,,
refine_higher_0.005_R1.615_C0.505,higher,1.615,0.505,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,,,,,,,,,,,,,,,,,,,,,interrupted_before_trace,,,,,,,,
refine_higher_0.005_R1.615_C0.510,higher,1.615,0.51,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,141.98125776183042,83.88447861698798,113.9459581693441,72.01212277339614,4.38967847108961,1.507806235447008,0.9997598376661112,0.9999878705891965,0.9998999308715546,1.0000259518661512,0.0,511.45397679884377,316.57246500022575,316.5724650002242,599.3003737085323,1015.5537224583577,655.7437651529058,213.02263260481106,176.53267791737193,58.09677914484244,trace_complete_exploratory,0.012053831684028182,0.006574771435140292,True,148.60512489521057,90.7067870743288,90.41950848777785,167.0,854.0
refine_higher_0.005_R1.615_C0.515,higher,1.615,0.515,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,141.75727642867196,84.14986202648315,113.95515241244286,72.01213164775021,4.388810427721532,1.508242635126556,0.9997605688261041,0.9999879075164694,0.999900174475076,1.0000258971919274,0.0,510.9273382073753,317.05074073431354,317.0507407343131,598.5535623952574,1015.2615542353026,654.8366927625077,212.8029510401397,176.31702069140027,57.60741440218881,trace_complete_exploratory,0.00884457970346375,0.006604065988369712,True,148.60512489521057,90.7067870743288,89.88629470374087,165.0,864.0
refine_higher_0.005_R1.615_C0.520,higher,1.615,0.52,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,,,,,,,,,,,,,,,,,,,,,interrupted_before_trace,,,,,,,,
refine_higher_0.005_R1.620_C0.480,higher,1.62,0.48,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,,,,,,,,,,,,,,,,,,,,,interrupted_before_trace,,,,,,,,
refine_higher_0.005_R1.620_C0.485,higher,1.62,0.485,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,,,,,,,,,,,,,,,,,,,,,interrupted_before_trace,,,,,,,,
refine_higher_0.005_R1.620_C0.490,higher,1.62,0.49,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,,,,,,,,,,,,,,,,,,,,,interrupted_before_trace,,,,,,,,
refine_higher_0.005_R1.620_C0.495,higher,1.62,0.495,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,,,,,,,,,,,,,,,,,,,,,interrupted_before_trace,,,,,,,,
refine_higher_0.005_R1.620_C0.500,higher,1.62,0.5,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,,,,,,,,,,,,,,,,,,,,,interrupted_before_trace,,,,,,,,
refine_higher_0.005_R1.620_C0.505,higher,1.62,0.505,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,,,,,,,,,,,,,,,,,,,,,interrupted_before_trace,,,,,,,,
refine_higher_0.005_R1.620_C0.510,higher,1.62,0.51,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,,,,,,,,,,,,,,,,,,,,,interrupted_before_trace,,,,,,,,
refine_higher_0.005_R1.620_C0.515,higher,1.62,0.515,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,,,,,,,,,,,,,,,,,,,,,interrupted_before_trace,,,,,,,,
refine_higher_0.005_R1.620_C0.520,higher,1.62,0.52,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,,,,,,,,,,,,,,,,,,,,,interrupted_before_trace,,,,,,,,
refine_higher_0.005_R1.680_C0.400,higher,1.68,0.4,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,,,,,,,,,,,,,,,,,,,,,interrupted_before_trace,,,,,,,,
refine_higher_0.005_R1.680_C0.405,higher,1.68,0.405,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,,,,,,,,,,,,,,,,,,,,,interrupted_before_trace,,,,,,,,
refine_higher_0.005_R1.680_C0.410,higher,1.68,0.41,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,,,,,,,,,,,,,,,,,,,,,interrupted_before_trace,,,,,,,,
refine_higher_0.005_R1.680_C0.415,higher,1.68,0.415,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,,,,,,,,,,,,,,,,,,,,,interrupted_before_trace,,,,,,,,
refine_higher_0.005_R1.680_C0.480,higher,1.68,0.48,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,144.26212765038602,84.31242900989943,115.2427430600928,72.0149947809332,4.284628826161589,1.5640690937930404,0.9999731049093679,0.9999986416620893,0.9999906151869757,1.0000019029836436,0.0,498.13569266247725,307.67244794140504,307.672447941407,584.2500042870615,993.2848185643134,639.139962826657,207.60968361914178,171.80238932042784,59.94969864048659,trace_complete_exploratory,0.01474288197383089,0.014674575259959965,True,148.60512489521057,90.7067870743288,59.7494401246865,150.0,790.0
refine_higher_0.005_R1.680_C0.485,higher,1.68,0.485,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,144.0092107871447,84.57515040587451,115.23744903626088,72.01569363448779,4.285011737670283,1.56381592207291,1.000006176190198,1.0000003119287983,1.000005135908114,0.9999979571382401,0.0,496.4203605108981,309.0224356476326,309.022435647629,581.4267983128159,987.5313869706457,635.9489374622028,206.76196105424577,171.20743333498737,59.434060381270186,trace_complete_exploratory,0.01736488464729291,0.01568998218326101,True,148.60512489521057,90.7067870743288,58.71939472265214,161.0,785.0
