case_id,route,target,R,C,requested_systolic_mmHg,requested_diastolic_mmHg,achieved_systolic_mmHg,achieved_diastolic_mmHg,status,wall_s,systolic_mmHg,diastolic_mmHg,map_mmHg,heart_rate_per_min,cardiac_output_L_min,svr_mmHg_s_mL,baroreceptor_heart_rate_scale,baroreceptor_heart_elastance_scale,baroreceptor_resistance_scale,baroreceptor_compliance_scale,aorta_inflow_mL_s,BrainVasculature_inflow_mL_min,LeftKidneyVasculature_inflow_mL_min,RightKidneyVasculature_inflow_mL_min,GutVasculature_inflow_mL_min,LiverVasculature_inflow_mL_min,MuscleVasculature_inflow_mL_min,SkinVasculature_inflow_mL_min,MyocardiumVasculature_inflow_mL_min,pulse_pressure_mmHg,stroke_volume_mL,stationarity_sbp_bin_median_range_mmHg,stationarity_dbp_bin_median_range_mmHg,stationarity_pass,tissue_tuning_simulated_s,dynamic_stabilization_wall_s,dynamic_stabilization_simulated_s,cvp_out_of_range_warning_n,outside_reference_warning_seen,J,refinement_step
coarse_higher_R1.500_C0.800,modifier,higher,1.5,0.8,150.0,90.0,148.60512489521057,90.7067870743288,ok,127.14165506200516,130.63399732938538,89.37770114567157,111.07570378434932,72.01122263521421,4.59093513801568,1.402262895326701,0.9997252050862784,0.999986121469004,0.9998844985585252,1.000029994990022,0.0,541.5470286048985,369.6011008183523,369.60110081835313,636.2942038260148,1072.10902255034,697.0299604759153,225.69972549655168,187.5421086970118,41.256296183713815,63.753050844198086,0.0131131051218744,0.0063332537193758,True,,125.0,845.0,0,False,324.7278953929165,
coarse_higher_R1.900_C0.900,modifier,higher,1.9,0.9,150.0,90.0,148.60512489521057,90.7067870743288,ok,115.41916063401732,134.38264527001496,101.83526818656772,118.6964858476886,72.01192977507641,3.932853706580736,1.7610020155513897,0.9997784220349843,0.999988809193686,0.9999069722087875,1.0000244724500875,0.0,458.5933542092277,332.5378992365006,332.5378992364976,538.6560000398786,909.300828177449,589.7155046755479,191.1295975622955,158.67400069430096,32.547377083447245,54.613919094581874,0.0105537772979573,0.0052904924572629,True,,114.0,761.0,0,False,326.1220185545624,
coarse_higher_R1.700_C0.900,modifier,higher,1.7,0.9,150.0,90.0,148.60512489521057,90.7067870743288,ok,109.79208240797745,131.547696310503,96.70235779336411,115.01416906367471,72.0130383218611,4.241008855684172,1.577572681167106,0.9998689371274084,0.999993380663,0.9999446825882738,1.0000144622309937,0.0,492.909658487179,356.92029259993376,356.9202925999333,578.2598289043083,978.9527785020967,632.8575366147302,205.38918307320208,170.29554609226716,34.84533851713887,58.89223610770389,0.0057969574405376,0.0069029083493461,True,,108.0,705.0,0,False,326.9027381693525,
coarse_higher_R1.500_C0.400,modifier,higher,1.5,0.4,150.0,90.0,148.60512489521057,90.7067870743288,ok,93.1417404259846,146.4312524266316,72.74425497339568,111.03532330735892,72.01218413756078,4.617614327025839,1.3931431535864,0.9997427403081356,0.9999870070862694,0.9998921079944976,1.000028024918306,0.0,522.4154213615316,310.0057804454775,310.0057804454759,609.6605740332159,1059.6692145137995,664.9124730103994,217.7379178388374,178.31000775535404,73.68699745323592,64.12268121468269,0.015261116884119,0.0074648745439134,True,,91.2,600.0,0,False,327.3782809866983,
coarse_higher_R1.400_C0.500,modifier,higher,1.4,0.5,150.0,90.0,148.60512489521057,90.7067870743288,ok,90.09363390499492,138.96538484867526,75.3620915261097,108.63211955526988,72.0152339697348,4.818218994932664,1.303319556205193,0.9999352814963842,0.999996731388708,0.9999745244652484,1.0000061929946529,0.0,551.9123532362523,350.55189481869377,350.55189481869513,645.322991564503,1111.822533765417,704.7505676545724,230.03669220165344,189.16084283230572,63.60329332256556,66.90555219132627,0.0129345021122446,0.0098476930729418,True,,88.3,600.0,0,False,328.3842696323118,
coarse_higher_R2.000_C0.900,modifier,higher,2.0,0.9,150.0,90.0,148.60512489521057,90.7067870743288,ok,118.12731731400709,135.6486216651816,103.6450464382462,120.34036792252836,72.01068897171949,3.795195391694456,1.852606369093048,0.9996894732459244,0.9999843168306018,0.99986895612381,1.0000341916941262,0.0,442.97012835991,321.4254666017687,321.4254666017679,520.4984357809714,877.4270169836389,569.9059666212156,184.62124645310257,153.36760896091636,32.00357522693538,52.7032228949362,0.0165523090427655,0.0075940682025077,True,,116.0,784.0,0,False,335.2695313177477,
coarse_higher_R1.400_C0.700,modifier,higher,1.4,0.7,150.0,90.0,148.60512489521057,90.7067870743288,ok,121.83268223502093,131.4550843819045,83.85236410436454,108.74604671203666,72.01277605314765,4.800859449623573,1.3097484715173624,0.9998116603181396,0.9999904878948558,0.9999216867058592,1.000020123957913,0.0,562.5148154677594,379.4925339397891,379.4925339397878,659.9652645150269,1119.3821110337758,722.3497289068087,234.4483486764692,194.2116133758553,47.60272027753996,66.66677376914883,0.0183806306994256,0.0112391437396581,True,,120.0,805.0,0,False,341.1070038592131,
coarse_higher_R1.600_C0.900,modifier,higher,1.6,0.9,150.0,90.0,148.60512489521057,90.7067870743288,ok,130.80723575799493,130.1781474276342,94.13544392067428,113.16842155261304,72.01668091394593,4.396510924367477,1.4950221811894515,1.000081056039226,1.0000040937393542,1.0000375216408948,0.9999893603165244,0.0,515.7374216992872,357.5227335765865,357.5227335765862,605.2813158748456,1022.5219587317952,662.6840159003048,214.89189031543376,178.3566655533252,36.04270350695992,61.04850804803056,0.0210027300000206,0.0202010826287875,True,,129.0,884.0,0,False,351.3091863605587,
coarse_higher_R1.800_C1.000,modifier,higher,1.8,1.0,150.0,90.0,148.60512489521057,90.7067870743288,ok,109.45767871200223,131.30266029835315,100.85196298510634,116.70526446644004,72.01407986396775,4.075265557502563,1.668580658140378,0.9999427597687808,0.9999971090792312,0.9999765600237944,1.00000596152864,0.0,474.9581908361816,349.8300075306446,349.8300075306446,557.7788766546973,942.0006442398928,610.650738000515,197.9511556715418,164.2995626548451,30.45069731324681,56.58984416937086,0.0062534843922037,0.0106750433090496,True,,108.0,725.0,0,False,402.2998753861252,
coarse_higher_R1.500_C0.900,modifier,higher,1.5,0.9,150.0,90.0,148.60512489521057,90.7067870743288,ok,137.7896461909986,128.55229808532926,91.139764135321,110.989530995636,72.01145194205253,4.579787752389247,1.404752775367637,0.9996901653438788,0.9999843517850436,0.9998703467434444,1.0000337456573665,0.0,542.2616446848508,372.5202436497924,372.5202436497897,637.3737689203106,1070.683704587042,698.3928830222164,225.9941031426319,187.95061462992408,37.41253395000827,63.59804765601162,0.0132657122327373,0.0061308464760827,True,,136.0,915.0,0,False,402.3033322024401,
coarse_higher_R1.900_C1.000,modifier,higher,1.9,1.0,150.0,90.0,148.60512489521057,90.7067870743288,ok,115.11714138201204,132.6884700829126,102.94920296544429,118.4598360073494,72.0130215522261,3.9274505428212327,1.7599644675873145,0.9998336158755468,0.9999915967613916,0.999930374491797,1.0000180728735062,0.0,458.12376913966057,336.68386076001144,336.68386076001025,538.2070449156122,907.6858530027266,589.2947243467231,190.938170025123,158.5777320511803,29.73926711746833,54.53806073076551,0.0067579481329005,0.005709855805307,True,,113.0,747.0,0,False,403.2166472648845,
coarse_higher_R1.700_C1.000,modifier,higher,1.7,1.0,150.0,90.0,148.60512489521057,90.7067870743288,ok,107.19026511200354,129.79750027983096,98.26094858953728,114.80934868518573,72.01359466495359,4.233751276067667,1.5774960613250868,0.9999226129202792,0.9999960915616292,0.999967628849488,1.0000083935412938,0.0,493.1024773871669,365.5523769522823,365.5523769522824,578.8533055571895,979.1130299368664,633.6324116797737,205.51004743713472,170.45328700437858,31.536551690293663,58.791000446032186,0.0068895938611035,0.010292345063334,True,,105.0,706.0,0,False,410.79209987089007,
coarse_higher_R2.000_C1.000,modifier,higher,2.0,1.0,150.0,90.0,148.60512489521057,90.7067870743288,ok,117.87019935398712,133.9794837977517,104.75819850654156,120.09863148344056,72.01245297313106,3.788359322711701,1.8522127890836733,0.9997814132725912,0.9999889602662936,0.9999080961587598,1.0000239410223055,0.0,442.4318826507722,325.03426803941807,325.0342680394174,519.9425743719274,875.3966221823835,569.3515922090487,184.401082952995,153.232321417326,29.221285291210137,52.60700290441704,0.012283098169064,0.0063132911973013,True,,116.0,780.0,0,False,411.3515407489973,
