case_id,route,target,R,C,requested_systolic_mmHg,requested_diastolic_mmHg,achieved_systolic_mmHg,achieved_diastolic_mmHg,status,wall_s,systolic_mmHg,diastolic_mmHg,map_mmHg,heart_rate_per_min,cardiac_output_L_min,svr_mmHg_s_mL,baroreceptor_heart_rate_scale,baroreceptor_heart_elastance_scale,baroreceptor_resistance_scale,baroreceptor_compliance_scale,aorta_inflow_mL_s,BrainVasculature_inflow_mL_min,LeftKidneyVasculature_inflow_mL_min,RightKidneyVasculature_inflow_mL_min,GutVasculature_inflow_mL_min,LiverVasculature_inflow_mL_min,MuscleVasculature_inflow_mL_min,SkinVasculature_inflow_mL_min,MyocardiumVasculature_inflow_mL_min,pulse_pressure_mmHg,stroke_volume_mL,stationarity_sbp_bin_median_range_mmHg,stationarity_dbp_bin_median_range_mmHg,stationarity_pass,tissue_tuning_simulated_s,dynamic_stabilization_wall_s,dynamic_stabilization_simulated_s,cvp_out_of_range_warning_n,outside_reference_warning_seen,J,refinement_step
refine_higher_0.02_R1.820_C0.500,modifier,higher,1.82,0.5,150.0,90.0,148.60512489521057,90.7067870743288,ok,200.67299875701428,144.99261509857593,88.7538793589094,117.94730417964392,72.01391403165113,4.063413668483517,1.6917049965690447,0.9999275896481516,0.9999963429115232,0.99997029738183,1.000007545846239,0.0,466.1148118746062,293.47444783112905,293.47444783112826,545.4310857310104,936.4951323551924,595.7505096637024,194.2494249589455,160.00960568304845,56.23873573966653,56.42539671843957,0.0077424852538285,0.0078965829277848,True,,198.0,804.0,0,False,16.86407557572587,0.02
refine_higher_0.02_R1.820_C0.480,modifier,higher,1.82,0.48,150.0,90.0,148.60512489521057,90.7067870743288,ok,201.34162702501635,146.0812548963683,88.31643731580414,118.20580206338856,72.01508583389914,4.038394364354626,1.7063143838217651,0.9999886534322876,0.9999994269410252,0.9999970822828798,1.000000219581867,0.0,466.4791081647106,272.69691513205885,272.69691513205777,545.6785200502534,938.2567720063232,595.9065607117165,194.3979933889899,160.02701211920265,57.76481758056417,56.07706104341907,0.014307606213066,0.0081710415540925,True,,,,0,False,12.08369173913494,0.02
refine_higher_0.02_R1.820_C0.420,modifier,higher,1.82,0.42,150.0,90.0,148.60512489521057,90.7067870743288,ok,205.34962135500973,149.23235528309564,85.06721032695121,117.97446258045964,72.01448965486415,4.060412352238803,1.693344018307305,0.999942741350554,0.9999971081490184,0.9999767811843244,1.0000058098352147,0.0,471.7612175989999,277.1655545949003,277.1655545948992,553.3665627104879,940.7530931384852,605.295324351706,196.6159288391431,162.7081902547081,64.16514495614443,56.383269140678365,0.0112838290810941,0.0130758217668471,True,,202.0,833.0,0,False,32.19824384904845,0.02
refine_higher_0.02_R1.820_C0.400,modifier,higher,1.82,0.4,150.0,90.0,148.60512489521057,90.7067870743288,ok,206.68655506600044,150.49084191082224,83.70360079052504,117.96668145020514,72.01592002063596,4.059618918272603,1.6936030340262032,1.0000527973607611,1.0000026665333717,1.0000249141747235,0.9999928368627176,0.0,471.96897663712735,270.40306729662274,270.4030672966224,553.2835132046312,939.7864046363006,605.3996009548376,196.58396712603744,163.03331403127595,66.7872411202972,56.37113178737883,0.0170059389417644,0.0167832006824539,True,,204.0,838.0,0,False,52.60054678862448,0.02
refine_higher_0.02_R1.800_C0.580,modifier,higher,1.8,0.58,150.0,90.0,148.60512489521057,90.7067870743288,ok,243.9204011450056,141.57569663857686,91.55019612565238,117.7537111040376,72.01606401055214,4.0694227836301415,1.6863492628990464,1.000050508850868,1.0000025509520638,1.0000238606089664,0.9999930300738066,0.0,477.7832590973916,295.10763281415325,295.10763281415245,560.7693108841717,950.134126628028,613.6880299063322,199.11490888187456,165.0386730569296,50.02550051292448,56.50715350166693,0.0170218710169365,0.0173217731449,True,,,,0,False,50.124200443014935,0.02
refine_higher_0.02_R1.820_C0.540,modifier,higher,1.82,0.54,150.0,90.0,148.60512489521057,90.7067870743288,ok,268.73482521699043,143.4888999264213,90.76679231527314,118.34748913204938,72.01157343366225,4.021443500519835,1.7158589149078147,0.999761665289655,0.9999879628934174,0.9998994708249715,1.0000262731865273,0.0,478.851261834089,276.3761847322371,276.3761847322353,562.8709290014708,947.5790785974672,616.5562903652428,199.5672519532889,165.90478106996432,52.722107611148175,55.84440540275693,0.01633746699801,0.0055693418041755,True,,,,0,False,26.17935856020339,0.02
refine_higher_0.02_R1.820_C0.580,modifier,higher,1.82,0.58,150.0,90.0,148.60512489521057,90.7067870743288,ok,144.01179464900633,141.6622129157954,91.6813514412278,117.8581007842455,72.01502151207774,4.064973595410793,1.6897817208278845,0.9999757852593318,0.999998777033298,0.9999917087130163,1.0000015887095426,0.0,477.1595370182568,314.87275528312614,314.8727552831258,561.0132913133416,943.4904964136284,614.5921049003146,198.86718893264816,165.3962734529008,49.98086147456762,56.44619011505885,0.0125467940039811,0.0131196028641085,True,,142.0,770.0,0,False,49.153802459135726,0.02
refine_higher_0.02_R1.820_C0.560,modifier,higher,1.82,0.56,150.0,90.0,148.60512489521057,90.7067870743288,ok,150.45174593100091,142.43505311166751,90.88396415206378,117.8851933814588,72.01413012971592,4.064666450091178,1.690295253524554,0.9999430730784838,0.9999971249029538,0.9999768239902684,1.000005850355961,0.0,476.8499347561183,306.52363127971563,306.52363127971535,560.5584846746592,943.4484520980736,614.0277954539619,198.7378611279885,165.23051635847446,51.55108895960373,56.44262372911638,0.0121261025363708,0.0134543668572177,True,,148.0,779.0,0,False,38.10117753094883,0.02
refine_higher_0.02_R1.840_C0.420,modifier,higher,1.84,0.42,150.0,90.0,148.60512489521057,90.7067870743288,ok,160.24465414800216,149.44268654822525,85.65907966839451,118.33879673913248,72.01449311810181,4.030814885102296,1.7115462548178504,0.9999441429210476,0.9999971789354064,0.9999773360845254,1.0000056507350277,0.0,468.6276991284912,275.42616807523893,275.42616807523973,549.7957767329838,933.9432495609024,601.4496812049028,195.3102477201826,161.6887938153732,63.78360687983074,55.97227322688877,0.0112011024449998,0.0140743654182386,True,,158.0,834.0,0,False,26.180859578524576,0.02
refine_higher_0.02_R1.820_C0.600,modifier,higher,1.82,0.6,150.0,90.0,148.60512489521057,90.7067870743288,ok,176.162867231993,140.93179083178987,92.43125178304754,117.83269034715352,72.01392377713442,4.064839638178524,1.6894709261230123,0.9999347501623151,0.9999967045536526,0.9999732346970556,1.0000068008204157,0.0,477.39839825562274,315.7289182647677,315.72891826476723,561.3715583749333,942.563352334881,615.0365803612435,198.96688794236653,165.52749910817357,48.500539048742326,56.445190387878505,0.0078705942111128,0.0097320630866022,True,,173.0,765.0,0,False,61.8538341804688,0.02
refine_higher_0.02_R1.840_C0.520,modifier,higher,1.84,0.52,150.0,90.0,148.60512489521057,90.7067870743288,ok,153.4767733940098,144.32543527953484,89.8245870445302,118.29008516781796,72.01520726855419,4.034364230691652,1.7093448632479469,0.9999949315487732,0.9999997440176148,0.999999205682057,0.9999999999956856,0.0,472.7429040608802,301.24410813209875,301.24410813209715,555.5881788790784,936.2869539943522,608.467282466549,197.0262198790275,163.7116390700085,54.50084823500464,56.0210042254961,0.0149340704161886,0.0112589357298702,True,,151.0,795.0,0,False,19.09402009909925,0.02
refine_higher_0.02_R1.840_C0.540,modifier,higher,1.84,0.54,150.0,90.0,148.60512489521057,90.7067870743288,ok,148.6460934499919,143.47335850415743,90.59626873004149,118.26943238254204,72.01557838935202,4.035030593766268,1.7087530899242238,1.0000164646423635,1.000000831547593,1.000008901107081,0.9999971039484896,0.0,473.17890553617576,305.5073797173039,305.5073797173031,556.2166941414539,936.416677002626,609.2389280656757,197.20798007176847,163.93623137489763,52.87708977411596,56.02996857084014,0.0147824141817238,0.0151107685597224,True,,147.0,785.0,0,False,26.34724059676652,0.02
refine_higher_0.02_R1.840_C0.480,modifier,higher,1.84,0.48,150.0,90.0,148.60512489521057,90.7067870743288,ok,191.50066188600613,146.18065805759707,88.43977370638915,118.33588886805352,72.0153663267407,4.031954549213275,1.7110401984693793,1.0000002318620052,1.000000011710202,1.0000020880600753,0.9999989132722702,0.0,471.570169278906,291.211431685187,291.21143168518773,553.9094865068348,935.8101028353268,606.4165013938957,196.5367349206772,163.116500549141,57.74088435120792,55.98741983648192,0.0151624268949603,0.012183621419652,True,,188.0,825.0,0,False,11.017389057104667,0.02
refine_higher_0.02_R1.840_C0.580,modifier,higher,1.84,0.58,150.0,90.0,148.60512489521057,90.7067870743288,ok,152.74292526300997,141.89803033380832,92.25113579181512,118.23160434804346,72.01577743286505,4.034412905697941,1.7084790828659866,1.0000284876039036,1.000001438767874,1.0000140876183552,0.999995653707701,0.0,473.842166873863,312.0688066952434,312.068806695243,557.1662251686314,936.069105363122,610.4020131274631,197.48446743516112,164.27588077123585,49.646894541993206,56.021236588870046,0.0164246360464233,0.0152344568530082,True,,150.0,781.0,0,False,47.37013041679317,0.02
refine_higher_0.02_R1.840_C0.400,modifier,higher,1.84,0.4,150.0,90.0,148.60512489521057,90.7067870743288,ok,208.7333971300104,150.70152245427394,84.30683845055007,118.33649838011412,72.01552366813243,4.029456537676391,1.7120593219770812,1.0000138137314034,1.0000006976632034,1.0000079228513925,0.9999973374630908,0.0,467.3105311704253,268.50649761316083,268.5064976131592,547.7655010895792,930.9613257420672,599.0987341239559,194.70237495987956,161.10816023713753,66.39468400372387,55.95261038779983,0.0148394472213624,0.0168968232706987,True,,206.0,843.0,0,False,45.3542251126541,0.02
refine_higher_0.02_R1.840_C0.460,modifier,higher,1.84,0.46,150.0,90.0,148.60512489521057,90.7067870743288,ok,210.0195539839915,147.31055531574646,87.94319821967699,118.5708065810598,72.01686526328955,4.008908319780174,1.7247241669653033,1.00009610297225,1.0000048536854682,1.0000441981784804,0.9999875179571214,0.0,462.2117963641556,266.2298032606136,266.229803260614,540.5335730450264,930.6682422658712,590.1670330184461,192.61906452981492,158.46500304393493,59.36735709606947,55.66624297133503,0.0205048811676249,0.0170737094565822,True,,,,0,False,9.31333375362961,0.02
refine_higher_0.02_R1.840_C0.560,modifier,higher,1.84,0.56,150.0,90.0,148.60512489521057,90.7067870743288,ok,173.88731662998907,142.6591559975124,91.44165555076212,118.24753741016433,72.01390363590669,4.035012148966757,1.7084446999131089,0.9999306940861156,0.9999964997013188,0.9999715341988972,1.0000072418989243,0.0,473.5065179898056,304.67697887554283,304.6769788755435,556.6913429020775,936.5002614809124,609.8229166230395,197.34475285006735,164.10748600707174,51.217500446750265,56.03101547400173,0.0082463066424907,0.011928232037107,True,,171.0,780.0,0,False,35.89457781004953,0.02
refine_higher_0.02_R1.840_C0.440,modifier,higher,1.84,0.44,150.0,90.0,148.60512489521057,90.7067870743288,ok,225.66675974900136,148.41173147410137,87.1980963659741,118.6116420002493,72.01478570630998,4.00417927456661,1.7273365556704894,0.9999673638403248,0.999998351709108,0.9999877892264556,1.0000027588520606,0.0,462.4145559065961,258.1918282088177,258.1918282088178,540.4291241136059,930.242224074044,590.194491502364,192.59353200854568,158.73155305010727,61.21363510812728,55.60218273642327,0.0126232075249959,0.0073465304836162,True,,,,0,False,12.348311502222966,0.02
refine_higher_0.02_R1.840_C0.600,modifier,higher,1.84,0.6,150.0,90.0,148.60512489521057,90.7067870743288,ok,191.249463524,141.16630768259915,92.9879581535956,118.1988575020254,72.01380817114475,4.034674490934385,1.7078849309386517,0.9999152896401068,0.999995721698995,0.9999650432311614,1.0000089345322036,0.0,466.2664143113216,311.15039875113666,311.1503987511347,546.5618416201019,931.15206956607,597.6375613013593,194.3163663021748,160.64632644273547,48.17834952900356,56.02640095557453,0.0064301442042449,0.0097171691866151,True,,188.0,771.0,0,False,60.53974301552705,0.02
refine_higher_0.02_R1.840_C0.500,modifier,higher,1.84,0.5,150.0,90.0,148.60512489521057,90.7067870743288,ok,215.64422664200535,145.3680406769663,89.46021100075166,118.59076119885783,72.01580052156947,4.005194464592591,1.7265909695196988,1.0000338632865315,1.0000017102669974,1.0000167349710447,0.999994965155076,0.0,469.1459495109235,273.4901900697348,273.490190069734,550.229860696377,935.5225417431608,601.8448904963714,195.5159585079701,161.79524399943074,55.90782967621465,55.61549598262111,0.0166447174887593,0.0099652534871097,True,,,,0,False,12.032666143221084,0.02
refine_higher_0.02_R1.860_C0.440,modifier,higher,1.86,0.44,150.0,90.0,148.60512489521057,90.7067870743288,ok,157.47388747998048,148.4953210888167,87.2830209475466,118.7097778767194,72.01549317262169,4.001358076843104,1.7300526809598626,1.0000131678940285,1.0000006650451536,1.000007811958211,0.9999974107336635,0.0,457.6345632890362,273.5837304067663,273.58373040676594,534.8222408803424,921.0769001696284,584.0256905057721,190.6099798193939,157.06678203734094,61.21230014127009,55.5624616393561,0.0149710213889306,0.0130973513996366,True,,155.0,840.0,0,False,11.734231366799754,0.02
refine_higher_0.02_R1.860_C0.400,modifier,higher,1.86,0.4,150.0,90.0,148.60512489521057,90.7067870743288,ok,211.49278436001623,150.906625794049,84.91292936340376,118.70444997097138,72.01542722589517,3.9992876861672353,1.7308504061466208,1.0000071877136616,1.000000363015842,1.0000050758572172,0.999998154206712,0.0,464.4043945940692,271.70593158057346,271.7059315805727,544.6827544955818,926.5575264567148,595.7293728574975,193.5500269843404,160.12762731370643,65.99369643064524,55.53376325356547,0.0148354788230449,0.0156094644189579,True,,208.0,854.0,0,False,38.86569356179968,0.02
refine_higher_0.02_R1.860_C0.460,modifier,higher,1.86,0.46,150.0,90.0,148.60512489521057,90.7067870743288,ok,165.89863110598526,147.40691461196877,88.05946290591969,118.6958905457052,72.01502961022534,4.002887987061724,1.729180925384816,0.999996967047251,0.9999998468205678,0.999999683886037,0.9999999980854776,0.0,467.5574597036051,279.9952515342411,279.9952515342401,549.092939017188,928.5005307041174,601.0573057696765,194.8645559048556,161.6602986685059,59.347451706049085,55.58406361459523,0.0133192347059889,0.0122962913325608,True,,164.0,825.0,0,False,8.44403313550938,0.02
refine_higher_0.02_R1.860_C0.480,modifier,higher,1.86,0.48,150.0,90.0,148.60512489521057,90.7067870743288,ok,157.10275688100955,146.39405205075138,88.80952539622157,118.68385468393828,72.0145807667371,4.003815912140404,1.7286361084422,0.9999541947470638,0.9999976866033884,0.9999816825305804,1.000004481822976,0.0,468.3517845214057,290.1058354860688,290.10583548606775,550.2124267929039,928.9722928051413,602.4164793346913,195.19588803157512,162.05201549764251,57.58452665452981,55.597295290924365,0.0112548703317543,0.0091140936181943,True,,155.0,815.0,0,False,8.48844499871907,0.02
refine_higher_0.02_R1.860_C0.420,modifier,higher,1.86,0.42,150.0,90.0,148.60512489521057,90.7067870743288,ok,216.166844449006,149.76329389193378,86.6987939967256,118.94869794435412,72.01607760561524,3.976020058147564,1.744975002925415,1.000058500189797,1.0000029545550395,1.0000271123140294,0.9999922056699632,0.0,460.14759492454215,256.9291823873979,256.9291823873961,538.0989159483411,922.421108522744,587.8524091942272,191.65035886998072,158.1397469222723,63.064499895208186,55.21017237180862,0.0174068886195755,0.016900775479641,True,,,,0,False,17.40536393508606,0.02
refine_higher_0.02_R1.860_C0.520,modifier,higher,1.86,0.52,150.0,90.0,148.60512489521057,90.7067870743288,ok,151.988397514011,144.54972634203173,90.26001408713807,118.6517504919808,72.01390411275081,4.004751882530767,1.7277327949280414,0.9999352191976814,0.999996728242306,0.9999733888728072,1.0000067712530023,0.0,469.5324087314465,296.94321436763784,296.9432143676355,551.8925159406034,929.5094442361832,604.4617689387512,195.68841665469915,162.64386151082067,54.28971225489365,55.610814770722655,0.0073264961780239,0.0095773062504491,True,,150.0,800.0,0,False,16.64586352720828,0.02
refine_higher_0.02_R1.860_C0.540,modifier,higher,1.86,0.54,150.0,90.0,148.60512489521057,90.7067870743288,ok,156.73295119701652,143.69601656858967,91.160772708492,118.63483977630467,72.01442435709995,4.004961185064601,1.7274191546316104,0.9999497232676952,0.9999974607710956,0.9999796116720724,1.0000050962464089,0.0,469.9035471381599,298.60321686668954,298.60321686668954,552.4249350570119,929.6322225521964,605.1138360071157,195.84309920474112,162.8344992116127,52.53524386009767,55.613319426190046,0.0123620544451625,0.0141946502496352,True,,154.0,795.0,0,False,24.30544751852517,0.02
refine_higher_0.02_R1.860_C0.500,modifier,higher,1.86,0.5,150.0,90.0,148.60512489521057,90.7067870743288,ok,204.5840423899936,145.45346455514525,89.53870751074051,118.67982111169964,72.01667030856736,4.003829460047544,1.7286228167695037,1.000084058857758,1.0000042453968558,1.0000388091756696,0.9999889849187,0.0,469.03275432155897,294.2961270079938,294.29612700799134,551.1763932622935,929.3378806341716,603.5830065436842,195.47964897862897,162.38843968464252,55.91475704440474,55.59587027409727,0.0194319445675432,0.0201394121880724,True,,202.0,816.0,0,False,11.297372766013265,0.02
refine_higher_0.02_R1.860_C0.580,modifier,higher,1.86,0.58,150.0,90.0,148.60512489521057,90.7067870743288,ok,190.8443532359961,142.12547471873327,92.80767739980098,118.59521279966248,72.01411355241058,4.004260359055598,1.727156413452496,0.9999537200460488,0.9999976626285864,0.9999812548295084,1.0000047025604233,0.0,470.5780519378511,309.77613361580416,309.77613361580416,553.3949774075054,928.5688881933928,606.303945209431,196.1243210503537,163.1823000470417,49.31779731893229,55.603827659995694,0.0094552891009414,0.0105260496070656,True,,188.0,791.0,0,False,46.399606569184805,0.02
refine_higher_0.02_R1.880_C0.440,modifier,higher,1.88,0.44,150.0,90.0,148.60512489521057,90.7067870743288,ok,165.16863329100306,148.70035187156202,87.65215166374246,119.06169496235492,72.01454768761019,3.9726239200896223,1.748245850265365,0.9999545930302328,0.9999977067186993,0.9999817786875134,1.000004472071005,0.0,463.65579094751706,277.14573266562047,277.1457326656202,544.4091833556181,921.4561295513912,595.8465036715422,193.23850582527743,160.24374165831898,61.04820020781956,55.16418623251446,0.0112438635090938,0.0090067248752347,True,,163.0,841.0,0,False,9.339865668633037,0.02
refine_higher_0.02_R1.860_C0.560,modifier,higher,1.86,0.56,150.0,90.0,148.60512489521057,90.7067870743288,ok,196.3596197169973,142.88526115459456,92.00877477482658,118.61425534241364,72.01422868454021,4.004729127452425,1.7271998081039586,0.9999464499588204,0.9999972954524654,0.9999785896621473,1.0000052910698711,0.0,470.2901431966807,306.64200355995354,306.64200355995274,552.9739912590642,929.7328840861344,605.7836352407244,196.00422737958985,163.02920031565895,50.87648637976798,55.61024814964306,0.0070192858390214,0.0104684658272162,True,,193.0,791.0,0,False,34.41201318346121,0.02
refine_higher_0.02_R1.860_C0.600,modifier,higher,1.86,0.6,150.0,90.0,148.60512489521057,90.7067870743288,ok,191.71091501999763,141.40943406918305,93.5625456545502,118.5765930075094,72.01545495881543,4.003848440976128,1.7271072085913024,1.0000000001012237,1.0000000000051124,1.0000011037540384,0.9999992234369536,0.0,463.2112777738932,308.1834177454928,308.1834177454916,543.0661566488772,924.5909932199028,593.8627758918187,193.04318001836447,159.6423368225508,47.84688841463286,55.59707209050988,0.0154065812242265,0.0177790821333445,True,,190.0,791.0,0,False,59.933323532284646,0.02
refine_higher_0.02_R1.880_C0.460,modifier,higher,1.88,0.46,150.0,90.0,148.60512489521057,90.7067870743288,ok,160.03608511399943,147.62828504006757,88.44547309337965,119.06146994809164,72.0167261268477,3.973412442927809,1.747950347013007,1.000088871245549,1.0000044884467465,1.000040910429212,0.9999884658782054,0.0,464.519025405896,282.4028087724687,282.40280877246647,545.6261971949425,921.9534547605932,597.3194319806174,193.5982888103824,160.66802876246413,59.18281194668792,55.17346672950923,0.0191208669197635,0.020767621744028,True,,157.0,836.0,0,False,6.067757023031906,0.02
refine_higher_0.02_R1.880_C0.480,modifier,higher,1.88,0.48,150.0,90.0,148.60512489521057,90.7067870743288,ok,157.85179818500183,146.61561055666178,89.19822690990992,119.0493441109984,72.01392173994631,3.973537682761924,1.7476444807238072,0.9999380922299808,0.9999968733449488,0.999974592078838,1.00000645890122,0.0,465.2954858714057,287.3807000995512,287.3807000995507,546.7101277683314,922.411265019233,598.6289418090964,193.92220019066815,161.04459417810153,57.41738364675186,55.17735441642796,0.0067770092952343,0.0061684378120219,True,,156.0,831.0,0,False,6.23392107296274,0.02
refine_higher_0.02_R1.880_C0.420,modifier,higher,1.88,0.42,150.0,90.0,148.60512489521057,90.7067870743288,ok,192.89750834699956,149.86449639995112,86.84563844279677,119.0787363419834,72.01532490114423,3.969931950308912,1.7496744734400451,1.0000124154518,1.000000627043019,1.0000067608881755,0.999997754674128,0.0,462.7089065808092,270.0083955764041,270.00839557640376,543.070934852133,920.9265616699196,594.2216939047187,192.84332030167965,159.7752336020573,63.01885795715435,55.12621036922983,0.0140637065389626,0.0140392327829914,True,,190.0,865.0,0,False,16.494485341734176,0.02
refine_higher_0.02_R1.880_C0.400,modifier,higher,1.88,0.4,150.0,90.0,148.60512489521057,90.7067870743288,ok,207.3881793959881,151.1062695706248,85.50372474532753,119.0628100720804,72.0153468756313,3.970052647670829,1.749363663646045,1.000002510589824,1.0000001267974663,1.0000030457545948,0.9999986988302628,0.0,461.4367131490395,269.9311515880963,269.9311515880965,541.31190378695,920.0286159252272,592.1067942864335,192.31335793800469,159.16928687699408,65.60254482529726,55.12786954323792,0.0147790082202732,0.0155091104167865,True,,204.0,860.0,0,False,33.32758228682504,0.02
