body_id,replicate,endpoint,summary,direct,modifier,direct_minus_modifier
female_low_bmi,2,renal_plasma_flow_mL_min,min_delta,-70.19975290065099,-67.07033166675745,-3.129421233893538
female_low_bmi,2,renal_plasma_flow_mL_min,max_abs_delta,-70.19975290065099,-67.07033166675745,-3.129421233893538
female_low_bmi,2,urine_production_mL_min,max_delta,0.9956445495404982,0.7364663721857752,0.25917817735472304
female_low_bmi,2,urine_production_mL_min,min_delta,-0.5182251527685107,-0.5542894403371101,0.036064287568599473
female_low_bmi,2,urine_production_mL_min,max_abs_delta,0.9956445495404982,0.7364663721857752,0.25917817735472304
female_high_bmi,1,map_mmHg,max_delta,26.77853835630988,25.577560451043553,1.2009779052663276
female_high_bmi,1,map_mmHg,min_delta,-0.19992352611035358,-0.25136588585661457,0.05144235974626099
female_high_bmi,1,map_mmHg,max_abs_delta,26.77853835630988,25.577560451043553,1.2009779052663276
female_high_bmi,1,systolic_mmHg,max_delta,28.95343273460469,25.393787715893666,3.5596450187110236
female_high_bmi,1,systolic_mmHg,min_delta,-0.0024537687031624955,-0.1636535014803826,0.1611997327772201
female_high_bmi,1,systolic_mmHg,max_abs_delta,28.95343273460469,25.393787715893666,3.5596450187110236
female_high_bmi,1,diastolic_mmHg,max_delta,25.21627643376273,27.619099810533527,-2.4028233767707974
female_high_bmi,1,diastolic_mmHg,min_delta,-0.6618117038563582,-0.473655483669404,-0.18815622018695422
female_high_bmi,1,diastolic_mmHg,max_abs_delta,25.21627643376273,27.619099810533527,-2.4028233767707974
female_high_bmi,1,svr_mmHg_s_mL,max_delta,0.5636695194064842,0.8994506107459856,-0.3357810913395014
female_high_bmi,1,svr_mmHg_s_mL,min_delta,-0.003424132181513162,-0.0012561156315977762,-0.002168016549915386
female_high_bmi,1,svr_mmHg_s_mL,max_abs_delta,0.5636695194064842,0.8994506107459856,-0.3357810913395014
female_high_bmi,1,cardiac_output_L_min,max_delta,0.01555422854049393,0.0028266678762451924,0.012727560664248738
female_high_bmi,1,cardiac_output_L_min,min_delta,-0.8793235756336211,-0.7475784641673178,-0.1317451114663033
female_high_bmi,1,cardiac_output_L_min,max_abs_delta,-0.8793235756336211,-0.7475784641673178,-0.1317451114663033
female_high_bmi,1,heart_rate_per_min,max_delta,6.189249995771078,11.051928458996542,-4.862678463225464
female_high_bmi,1,heart_rate_per_min,min_delta,-1.586348376571351,-1.561090947165809,-0.025257429405542098
female_high_bmi,1,heart_rate_per_min,max_abs_delta,6.189249995771078,11.051928458996542,-4.862678463225464
female_high_bmi,1,aortic_sodium_mEq_L,max_delta,1.8298562513264187,0.9405097601580223,0.8893464911683964
female_high_bmi,1,aortic_sodium_mEq_L,min_delta,-0.09264708661413579,-0.08605613832992276,-0.006590948284213027
female_high_bmi,1,aortic_sodium_mEq_L,max_abs_delta,1.8298562513264187,0.9405097601580223,0.8893464911683964
female_high_bmi,1,renal_plasma_flow_mL_min,max_delta,44.595855162701355,33.49445000483706,11.101405157864292
female_high_bmi,1,renal_plasma_flow_mL_min,min_delta,-92.58380583932558,-66.25942145375149,-26.324384385574092
